OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,LC_1,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,Water_1,Water_2,Water_3,NL_mean,NL_median,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
16,10,BIHAR,14,MUZAFFARPUR,97,Paroo,16,VAISHALI,1016,,1.07935571418,0.03098262427,363784,16915,43943,1930,0,0,0,0,0,19,9,0,1470,0,15,0,24,24667,10247,1674,1.967984659502813,1.920374274253845,0.465581624658017,0.491407856345177,-0.282151233083584,-0.278552904725075,36588,0.280064502022521,0.045752705805182,1537,0.0,0.0,0.0,0.0,0.0,0.0123617436564736,0.0058555627846454,0.0,0.9564085881587508,0.0,0.0097592713077423,0.0,0.0156148340923877,2019,-0.220294706523418,-0.227611845064139,1.7317054088388524,1.6755422949790957,0.43827357295524,0.44091509282589,38197,40714
13,10,BIHAR,11,MADHEPURA,73,Madhepura,13,MADHEPURA,1013,,1.53997460006,0.03892627111,526687,7183,2092,0,0,0,0,0,0,7,0,0,1899,9,17,0,0,6740,1190,0,1.870518851818417,1.54636549949646,0.524917200427195,0.545571506023407,-0.293956543246358,-0.321313560009003,7930,0.1500630517023959,0.0,1932,0.0,0.0,0.0,0.0,0.0,0.0036231884057971,0.0,0.0,0.9829192546583853,0.0046583850931677,0.0087991718426501,0.0,0.0,2019,-0.351361438632011,-0.318875422125788,1.756920137504994,1.466886520385742,0.550443235858929,0.580033659934998,8012,7964
15,10,BIHAR,14,MUZAFFARPUR,94,Muzaffarpur,15,MUZAFFARPUR,1015,,0.38264352185,0.00337215845,44368,729,1325,7,0,0,0,0,0,26,0,0,38,98,4,0,0,1172,560,1,17.92155157568996,17.76618766784668,0.327087149419883,0.320408493280411,-0.137654569345142,-0.103700645267963,1733,0.3231390652048471,0.0005770340450086,166,0.0,0.0,0.0,0.0,0.0,0.1566265060240964,0.0,0.0,0.2289156626506024,0.5903614457831325,0.0240963855421686,0.0,0.0,2019,-0.062086243182421,-0.098882913233459,14.456286800419626,14.33313274383545,0.291095112962097,0.279197573661804,158170,158703
8,10,BIHAR,11,MADHEPURA,72,Singheshwar (SC),8,SUPAUL,1008,,1.46474540417,0.04110602482,489152,75451,1389,0,0,0,0,0,0,0,0,0,2021,0,22,0,0,73758,1674,0,1.432406186151294,1.322993755340576,0.569232509550628,0.591155976057053,-0.329662257087805,-0.366483971476555,75432,0.0221921730830416,0.0,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892315222711698,0.0,0.0107684777288301,0.0,0.0,2019,-0.366793811321259,-0.332862618808246,1.3547788305777204,1.222987711429596,0.576032795513216,0.60882180929184,175806,175749
18,10,BIHAR,16,SIWAN,109,Daraundha,18,SIWAN,1018,,1.5508239374,0.02935372247,366482,18228,19105,379,0,0,0,0,0,2,5,0,1431,9,0,0,13,12157,24813,243,1.719427188319949,1.574592649936676,0.484749551480669,0.508036196231842,-0.290102298176773,-0.297090068459511,37213,0.666783113428103,0.0065299760836266,1460,0.0,0.0,0.0,0.0,0.0,0.0013698630136986,0.0034246575342465,0.0,0.98013698630137,0.0061643835616438,0.0,0.0,0.008904109589041,2019,-0.278940945863724,-0.260807616837933,1.4603444925750275,1.3172706365585325,0.500803277743469,0.523618280887604,8889,8918
23,10,BIHAR,13,DARBHANGA,84,Hayaghat,23,SAMASTIPUR (SC),1023,,1.06519623264,0.02116282402,260326,10660,20201,188,0,0,0,0,0,5,0,0,1031,0,18,0,0,11385,19892,122,1.395486858484288,1.235210299491882,0.482700002707111,0.503111243247986,-0.244337397471873,-0.254517167806625,31399,0.6335233606165801,0.0038854740596834,1054,0.0,0.0,0.0,0.0,0.0,0.0047438330170777,0.0,0.0,0.978178368121442,0.0,0.01707779886148,0.0,0.0,2019,-0.248739689588547,-0.241338248819162,1.2223340632576845,1.0747252404689784,0.482711747460453,0.500048577785492,32960,33053
15,10,BIHAR,14,MUZAFFARPUR,93,Kurhani,15,MUZAFFARPUR,1015,,0.82635616129,0.02415794767,299069,12107,21438,14,0,0,0,0,0,10,0,0,1181,2,5,0,1,21180,7616,0,2.28337351411581,2.03515887260437,0.493555217117618,0.514063775539398,-0.302422328856908,-0.310914054512978,28796,0.2644811779413807,0.0,1199,0.0,0.0,0.0,0.0,0.0,0.0083402835696413,0.0,0.0,0.9849874895746455,0.0016680567139282,0.0041701417848206,0.0,0.0008340283569641,2019,-0.285767108201981,-0.281558190071673,1.907078409170111,1.6457715332508087,0.479761337269748,0.490836068987846,158170,158703
13,10,BIHAR,12,SAHARSA,77,Mahishi,13,MADHEPURA,1013,,1.40083029201,0.03907974117,386313,72556,74372,4856,0,0,0,0,0,9,79,0,1789,3,3,19,39,68803,76101,6969,1.388196805610322,1.128565073013306,0.44736436212132,0.47961637377739,-0.236185875327327,-0.254271388053894,151873,0.5010831418356126,0.0458870240266538,1941,0.0,0.0,0.0,0.0,0.0,0.0046367851622874,0.0407006697578567,0.0,0.921689850592478,0.0015455950540958,0.0015455950540958,0.0097887686759402,0.0200927357032457,2019,-0.2645423412323,-0.255074644552491,1.23393320059524,1.0216755867004397,0.457736613429099,0.491073191165924,8012,7964
23,10,BIHAR,19,SAMASTIPUR,131,Kalyanpur (SC),23,SAMASTIPUR (SC),1023,,1.33239987303,0.02819101577,280856,39582,67579,140,0,0,0,0,0,2,0,0,1332,7,59,0,0,56067,45590,58,1.836615559028113,1.783076167106628,0.500410815874762,0.516685903072357,-0.295466927946687,-0.295223206281662,101715,0.4482131445706139,0.0005702207147421,1400,0.0,0.0,0.0,0.0,0.0,0.0014285714285714,0.0,0.0,0.9514285714285714,0.005,0.0421428571428571,0.0,0.0,2019,-0.271409839391708,-0.277791662666753,1.5341705916734556,1.480708599090576,0.4939233437716,0.501413643360138,32960,33053
14,10,BIHAR,13,DARBHANGA,79,Gaura Bauram,14,DARBHANGA,1014,,1.5434803437,0.02433795801,204340,62269,68202,294,0,0,0,0,0,3,0,0,1187,5,0,0,14,56741,77175,42,1.019680449865746,0.905629396438599,0.467459977477291,0.492145210504532,-0.244813710118478,-0.256788909435272,133958,0.5761134086803327,0.0003135311067648,1209,0.0,0.0,0.0,0.0,0.0,0.0024813895781637,0.0,0.0,0.9818031430934656,0.0041356492969396,0.0,0.0,0.0115798180314309,2019,-0.288927525281906,-0.27439744368129,0.8926625400905189,0.7905951738357545,0.501310941858184,0.522160887718201,36151,36251
15,10,BIHAR,14,MUZAFFARPUR,92,Sakra (SC),15,MUZAFFARPUR,1015,,0.79379206267,0.02128150636,260833,11637,20497,50,0,0,0,0,0,1,0,0,1027,2,18,0,1,21301,4649,12,2.014107516339977,1.989430248737335,0.483097454992879,0.497893929481506,-0.279426326617579,-0.278892546892166,25962,0.1790694091364301,0.0004622140050843,1049,0.0,0.0,0.0,0.0,0.0,0.0009532888465204,0.0,0.0,0.9790276453765492,0.0019065776930409,0.0171591992373689,0.0,0.0009532888465204,2019,-0.276851296424866,-0.278387244878742,1.7287768151313636,1.6962003111839294,0.48925999280844,0.497998028993607,158170,158703
19,10,BIHAR,17,SARAN,113,Ekma,19,MAHARAJGANJ,1019,,1.03082489325,0.02399108962,303954,11090,14566,733,0,0,0,0,0,0,2,0,1167,0,1,6,9,7576,13718,1193,1.672289065660097,1.553202986717224,0.477293168627329,0.501801788806915,-0.281538794511536,-0.287950456142426,22487,0.610041357228621,0.0530528749944412,1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0016877637130801,0.0,0.9848101265822784,0.0,0.00084388185654,0.0050632911392405,0.0075949367088607,2019,-0.25340461730957,-0.240092802782237,1.5313505215318537,1.4175304174423211,0.483475024366739,0.504073560237885,18964,19540
12,10,BIHAR,9,PURNIA,58,Kasba,12,PURNIA,1012,,1.28395410584,0.04356843201,592249,2859,4782,0,0,0,0,0,0,2,0,0,2082,5,65,0,0,3053,2784,0,1.306620448924102,1.179516315460205,0.483708653995694,0.496730089187622,-0.265330212423934,-0.283104076981544,5837,0.4769573410998801,0.0,2154,0.0,0.0,0.0,0.0,0.0,0.000928505106778,0.0,0.0,0.9665738161559888,0.0023212627669452,0.0301764159702878,0.0,0.0,2019,-0.24836553633213,-0.239897386865483,1.1388605741031177,1.008267879486084,0.43357379249033,0.440704569220543,5744,5674
12,10,BIHAR,9,PURNIA,59,Banmankhi (SC),12,PURNIA,1012,,1.26171359493,0.04374164813,589656,9410,3191,0,0,0,0,0,0,1,0,0,2104,6,41,0,1,7468,1841,0,1.286022223131778,1.174487590789795,0.567844030057424,0.596688449382782,-0.324305801536495,-0.350464671850204,9309,0.1977656031797185,0.0,2153,0.0,0.0,0.0,0.0,0.0,0.0004644681839294,0.0,0.0,0.9772410589874594,0.0027868091035764,0.0190431955411054,0.0,0.0004644681839294,2019,-0.283128499984741,-0.272270876442245,1.174252863283764,1.071892350912094,0.501081039627753,0.517192006111145,5744,5674
16,10,BIHAR,18,VAISHALI,125,Vaishali,16,VAISHALI,1016,,1.44529776434,0.0274252652,328395,14548,33855,796,0,0,0,0,0,1,7,0,1313,2,11,0,25,18233,5372,952,2.054921903620756,1.968342304229736,0.473710434971587,0.486888080835342,-0.280288792496405,-0.277510657906532,24557,0.2187563627478926,0.038766950360386,1359,0.0,0.0,0.0,0.0,0.0,0.0007358351729212,0.0051508462104488,0.0,0.9661515820456218,0.0014716703458425,0.0080941869021339,0.0,0.0183958793230316,2019,-0.237324707210064,-0.238003150769202,1.8912179488263825,1.8188148140907283,0.449869267827336,0.454936444759369,38197,40714
20,10,BIHAR,17,SARAN,120,Amnour,20,SARAN,1020,,0.9543026434,0.02294345794,271700,16794,24358,3070,0,0,0,0,0,7,8,0,1096,5,1,1,16,11455,5724,2620,2.239271843809171,2.128041744232178,0.507961076893886,0.537463068962097,-0.31938037329882,-0.330040231347084,19799,0.2891055103793121,0.1323299156523056,1134,0.0,0.0,0.0,0.0,0.0,0.0061728395061728,0.0070546737213403,0.0,0.9664902998236332,0.0044091710758377,0.0008818342151675,0.0008818342151675,0.0141093474426807,2019,-0.293418049812317,-0.275154464459357,2.068012552247782,1.957644879817963,0.487298977884953,0.51659831404686,21123,21281
10,10,BIHAR,9,PURNIA,57,Baisi,10,KISHANGANJ,1010,,1.27062467835,0.0371849458,433448,29847,47965,734,0,0,0,0,0,9,3,0,1819,4,6,0,6,40683,33968,1131,1.129910338948143,0.999393165111542,0.453903254600704,0.477544724941254,-0.276433380760966,-0.300711333751678,75782,0.4482330896518962,0.0149243883771871,1847,0.0,0.0,0.0,0.0,0.0,0.0048727666486193,0.0016242555495397,0.0,0.9848402815376286,0.002165674066053,0.0032485110990795,0.0,0.0032485110990795,2019,-0.224004812538624,-0.215370310477142,0.9254426835180952,0.801228165626526,0.378943966302271,0.382764771580696,66512,66542
19,10,BIHAR,17,SARAN,114,Manjhi,19,MAHARAJGANJ,1019,,1.12236777877,0.02636647005,332115,14381,14555,1980,0,0,0,0,0,0,19,0,1262,1,0,11,19,8973,17672,3019,1.664716891720374,1.585276484489441,0.469924922873941,0.497537672519684,-0.271937288633573,-0.283925980329514,29664,0.5957389428263214,0.1017731930960086,1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0144817073170731,0.0,0.961890243902439,0.0007621951219512,0.0,0.0083841463414634,0.0144817073170731,2019,-0.241944193840027,-0.224250728779774,1.3933797074609662,1.2978817820549011,0.458700627802759,0.487908124923706,18964,19540
23,10,BIHAR,19,SAMASTIPUR,132,Warisnagar,23,SAMASTIPUR (SC),1023,,1.26182001294,0.03177688428,352887,56336,28238,85,0,0,0,0,0,16,0,0,1477,16,64,0,0,71173,11706,88,1.568400934641901,1.362455189228058,0.492288767082424,0.512233585119247,-0.261470539348095,-0.268493995070457,82967,0.1410922414936058,0.0010606626731109,1573,0.0,0.0,0.0,0.0,0.0,0.0101716465352828,0.0,0.0,0.9389701207883026,0.0101716465352828,0.0406865861411315,0.0,0.0,2019,-0.284939587116241,-0.279383413585788,1.3110516993068255,1.1391999423503876,0.49985634664088,0.51680400967598,32960,33053
20,10,BIHAR,17,SARAN,117,Marhaura,20,SARAN,1020,,0.82687973391,0.01834764885,230281,10221,12117,0,0,0,0,0,0,1,0,0,888,16,5,0,0,10652,1548,0,2.474849869219358,2.257570028305054,0.503289946141674,0.520441770553589,-0.301608513781384,-0.310479283332825,12200,0.1268852459016393,0.0,910,0.0,0.0,0.0,0.0,0.0,0.001098901098901,0.0,0.0,0.9758241758241758,0.0175824175824175,0.0054945054945054,0.0,0.0,2019,-0.254550933837891,-0.242629819684456,2.233942577550025,1.9257602095603947,0.476942083653419,0.493438065052032,21123,21281
23,10,BIHAR,19,SAMASTIPUR,133,Samastipur,23,SAMASTIPUR (SC),1023,,1.00696715732,0.01421934751,177786,2054,15887,47,0,0,0,0,0,34,0,0,592,32,47,0,0,7571,6627,21,3.616149829493629,2.357030749320984,0.455233242148291,0.475318312644958,-0.241466478979384,-0.239390447735786,14219,0.4660665306983613,0.0014768971095013,705,0.0,0.0,0.0,0.0,0.0,0.0482269503546099,0.0,0.0,0.8397163120567376,0.0453900709219858,0.0666666666666666,0.0,0.0,2019,-0.230039305984974,-0.233567733686717,2.932336856072445,1.975781887769699,0.440811500076929,0.452537372708321,32960,33053
13,10,BIHAR,11,MADHEPURA,71,Bihariganj,13,MADHEPURA,1013,,1.06878861359,0.03816809456,413980,107790,3741,0,0,0,0,0,0,0,0,0,1823,8,53,0,0,110255,2455,0,1.473223991939502,1.322110533714294,0.570325547194138,0.600114762783051,-0.323311324349977,-0.355308592319489,112710,0.0217815633040546,0.0,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9676220806794056,0.0042462845010615,0.0281316348195329,0.0,0.0,2019,-0.325400710105896,-0.304105246644946,1.3600923208638624,1.2290226221084597,0.560035466559804,0.584276795387268,8012,7964
12,10,BIHAR,9,PURNIA,61,Dhamdaha,12,PURNIA,1012,,1.39468866317,0.05472136076,742246,6819,4391,0,0,0,0,0,0,0,0,0,2650,1,65,0,0,4506,2561,0,1.255681586647842,1.091304063796997,0.561339147901383,0.588201701641083,-0.335515848782526,-0.368325665593147,7067,0.3623885665770482,0.0,2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975699558173785,0.0003681885125184,0.0239322533136966,0.0,0.0,2019,-0.336784273386002,-0.311326086984365,1.0966772218384164,0.95837727189064,0.527581651763219,0.554868757724762,5744,5674
13,10,BIHAR,12,SAHARSA,75,Saharsa,13,MADHEPURA,1013,,0.95086373768,0.02875235993,389675,4916,1298,0,0,0,0,0,0,17,0,0,1368,38,4,0,0,5538,726,0,2.228878578468531,1.73077917098999,0.48281022730981,0.502859652042389,-0.240634586802137,-0.261079967021942,6264,0.1159003831417624,0.0,1427,0.0,0.0,0.0,0.0,0.0,0.0119131044148563,0.0,0.0,0.9586545199719692,0.0266292922214435,0.0028030833917309,0.0,0.0,2019,-0.295789062976837,-0.27412216144686,2.077652451767474,1.6566503047943115,0.508079209954536,0.534689843654633,8012,7964
11,10,BIHAR,10,KATIHAR,65,Balrampur,11,KATIHAR,1011,,1.71391881866,0.04097258061,545117,9885,9080,29,0,0,0,0,0,3,0,0,2014,0,8,0,0,8212,9564,59,0.77381664729764,0.700985014438629,0.412845448578202,0.42170712351799,-0.245647434209031,-0.252509444952011,17835,0.5362489486963835,0.0033081020465377,2025,0.0,0.0,0.0,0.0,0.0,0.0014814814814814,0.0,0.0,0.994567901234568,0.0,0.0039506172839506,0.0,0.0,2019,-0.257203817367554,-0.247518545076389,0.714303061291351,0.6503505408763885,0.375286640109748,0.366223275661469,17824,17733
21,10,BIHAR,18,VAISHALI,126,Mahua,21,HAJIPUR (SC),1021,,0.87519875719,0.01865880141,226591,11110,19225,0,0,0,0,0,0,2,0,0,886,3,11,0,22,21747,1797,0,1.969477320130253,1.859010279178619,0.435394590271641,0.439521610736847,-0.246371348747299,-0.24202461540699,23544,0.0763251783893985,0.0,924,0.0,0.0,0.0,0.0,0.0,0.0021645021645021,0.0,0.0,0.9588744588744588,0.0032467532467532,0.0119047619047619,0.0,0.0238095238095238,2019,-0.229419805109501,-0.229909734011008,1.6060738909941217,1.5347832441329956,0.434786278014438,0.439292430877686,23557,23770
23,10,BIHAR,19,SAMASTIPUR,139,Rosera (SC),23,SAMASTIPUR (SC),1023,,1.30324862415,0.02474964924,235474,53254,51928,128,0,0,0,0,0,6,0,0,1185,6,30,0,2,40866,61448,121,1.376328642726914,1.030779361724854,0.503396673931257,0.527147829532623,-0.273819013113421,-0.287760064005852,102435,0.5998730902523551,0.0011812368819251,1229,0.0,0.0,0.0,0.0,0.0,0.0048820179007323,0.0,0.0,0.9641985353946296,0.0048820179007323,0.0244100895036615,0.0,0.0016273393002441,2019,-0.344776034355164,-0.324983933437586,1.11525453267301,0.8680212646722795,0.540401891267352,0.565402299165726,32960,33053
21,10,BIHAR,18,VAISHALI,124,Lalganj,21,HAJIPUR (SC),1021,,0.94535151602,0.02381585944,281516,9202,34243,2956,0,0,0,0,0,29,13,0,1081,2,36,0,20,21784,6339,2730,2.68648174159905,2.459171772003174,0.441408764555073,0.454820364713669,-0.242983184715524,-0.236385196447372,30853,0.2054581402132693,0.0884841020322173,1181,0.0,0.0,0.0,0.0,0.0,0.0245554614733276,0.0110076206604572,0.0,0.9153259949195596,0.0016934801016088,0.0304826418289585,0.0,0.016934801016088,2019,-0.187359556555748,-0.195807531730842,2.296191683707346,2.1204103231430054,0.409328063982553,0.41022515296936,23557,23770
22,10,BIHAR,18,VAISHALI,130,Patepur (SC),22,UJIARPUR,1022,,1.06747122532,0.02555175444,265662,33763,52394,8,0,0,0,0,0,0,0,0,1176,2,22,0,66,62364,13489,0,1.55831115219578,1.551769018173218,0.462010011618528,0.474905550479889,-0.262511769175598,-0.258894592523575,75853,0.1778308043188799,0.0,1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9289099526066352,0.0015797788309636,0.0173775671406003,0.0,0.0521327014218009,2019,-0.288882672786713,-0.283182843544252,1.3435614601058776,1.3427650332450871,0.496179352826831,0.504012703895569,76254,76309
23,10,BIHAR,13,DARBHANGA,78,Kusheshwar Asthan (SC),23,SAMASTIPUR (SC),1023,,1.12176511554,0.02618464539,80661,76188,203666,29,0,0,0,0,0,0,0,0,1266,4,1,0,26,29599,250086,68,0.945227255001952,0.842790305614471,0.556202908416161,0.585465252399445,-0.332421068483926,-0.370325773954391,279753,0.8939528798618781,0.0002430715667034,1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760986892829608,0.0030840400925212,0.0007710100231303,0.0,0.0200462606013878,2019,-0.383240357041359,-0.34915579828192,0.7744729758689766,0.684523284435272,0.570307802702042,0.609280049800873,32960,33053
20,10,BIHAR,17,SARAN,121,Parsa,20,SARAN,1020,,0.96934137506,0.02611150265,250221,26319,79415,3575,0,0,0,0,0,7,20,0,1228,20,0,1,17,32532,60832,3782,1.833861746609026,1.637407600879669,0.521554836499997,0.554384648799896,-0.339813352895306,-0.362881660461426,97146,0.6261915055689374,0.0389310934058015,1293,0.0,0.0,0.0,0.0,0.0,0.0054137664346481,0.0154679040989945,0.0,0.9497293116782676,0.0154679040989945,0.0,0.0007733952049497,0.0131477184841453,2019,-0.352431908249855,-0.326446535400961,1.68564168063941,1.5146205723285675,0.529747510919736,0.566228449344635,21123,21281
22,10,BIHAR,19,SAMASTIPUR,135,Morwa,22,UJIARPUR,1022,,1.22507697155,0.02107454314,193847,21555,74814,1,0,0,0,0,0,7,0,0,982,0,55,0,0,80560,10011,0,1.580611472195796,1.439866721630096,0.480804120425669,0.493434876203537,-0.265056191786114,-0.260708332061768,90571,0.1105320687637323,0.0,1044,0.0,0.0,0.0,0.0,0.0,0.0067049808429118,0.0,0.0,0.9406130268199234,0.0,0.0526819923371647,0.0,0.0,2019,-0.279938638210297,-0.288563758004277,1.337145412511384,1.207431674003601,0.497787295894472,0.502293467521667,76254,76309
25,10,BIHAR,12,SAHARSA,76,Simri Bakhtiarpur,25,KHAGARIA,1025,,1.50493650518,0.04512775665,411581,103811,97822,8131,0,0,0,0,0,8,34,0,2111,4,5,12,65,54464,145813,10990,1.089607102419561,0.868545234203339,0.487955424248234,0.528152048587799,-0.269819442744425,-0.303376227617264,211267,0.6901835118594006,0.0520194824558497,2239,0.0,0.0,0.0,0.0,0.0,0.0035730236712818,0.0151853506029477,0.0,0.9428316212594908,0.0017865118356409,0.0022331397945511,0.0053595355069227,0.0290308173291648,2019,-0.286465853452682,-0.271129391356957,0.9678136471904626,0.757245719432831,0.478255314043882,0.52402126789093,213963,212908
13,10,BIHAR,12,SAHARSA,74,Sonbarsha (SC),13,MADHEPURA,1013,,1.26044350722,0.03720112943,480663,21932,9648,0,0,0,0,0,0,0,0,0,1838,0,5,0,0,21572,9094,0,1.607006161824135,1.441841244697571,0.551825266767853,0.577155530452728,-0.31169678243045,-0.342292487621307,30666,0.2965499249983695,0.0,1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972870320130224,0.0,0.0027129679869777,0.0,0.0,2019,-0.334801584482193,-0.313408845530716,1.4207787999250985,1.2882325649261477,0.564000209887092,0.589128434658051,8012,7964
12,10,BIHAR,9,PURNIA,62,Purnia,12,PURNIA,1012,,0.95773437173,0.02281451208,305809,4047,4269,0,0,0,0,0,0,40,0,0,953,105,36,0,0,2942,2966,0,4.327948596466959,2.078007459640503,0.424131398195545,0.434815138578415,-0.223962342805184,-0.232171088457108,5908,0.502031144211239,0.0,1134,0.0,0.0,0.0,0.0,0.0,0.0352733686067019,0.0,0.0,0.8403880070546738,0.0925925925925925,0.0317460317460317,0.0,0.0,2019,-0.189107343554497,-0.187908265953611,3.4821853116550274,1.7796422243118286,0.384808270545498,0.383116900920868,5744,5674
20,10,BIHAR,17,SARAN,119,Garkha (SC),20,SARAN,1020,,1.02621221243,0.02562303336,256092,31614,58192,6904,0,0,0,0,0,6,39,0,1149,6,3,33,33,45355,42037,8036,1.77683712916641,1.507251501083374,0.447148547108158,0.491700306534767,-0.288611350085431,-0.309501722455025,95428,0.4405101228151066,0.0842100850903298,1269,0.0,0.0,0.0,0.0,0.0,0.0047281323877068,0.0307328605200945,0.0,0.9054373522458627,0.0047281323877068,0.0023640661938534,0.0260047281323877,0.0260047281323877,2019,-0.290267810225487,-0.262105664447107,1.60777151064435,1.3702245354652405,0.468047165654834,0.517982542514801,21123,21281
25,10,BIHAR,19,SAMASTIPUR,140,Hasanpur,25,KHAGARIA,1025,,1.22779693905,0.02798910683,193888,125928,65466,108,0,0,0,0,0,0,0,0,1360,0,19,0,2,124934,70249,242,1.232721822602408,1.051617920398712,0.492181349485295,0.512772738933563,-0.250445618238332,-0.265756964683533,195425,0.3594678265319176,0.001238326723807,1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847936278059376,0.0,0.0137581462708182,0.0,0.001448225923244,2019,-0.311567217111588,-0.294812009839569,1.0217438274389734,0.8777992874383924,0.522818650883905,0.542144894599915,213963,212908
22,10,BIHAR,19,SAMASTIPUR,134,Ujiarpur,22,UJIARPUR,1022,,0.90056716456,0.02040389984,255988,3857,21011,88,0,0,0,0,0,5,0,0,967,5,28,0,3,11292,3358,20,2.118611865527964,1.943257451057434,0.461932918298893,0.476346597075462,-0.246417494372627,-0.243310436606407,14670,0.2289025221540559,0.0013633265167007,1008,0.0,0.0,0.0,0.0,0.0,0.0049603174603174,0.0,0.0,0.9593253968253967,0.0049603174603174,0.0277777777777777,0.0,0.0029761904761904,2019,-0.251590847969055,-0.258206602830584,1.7843960692358434,1.6617355942726135,0.474883105155879,0.481356516480446,76254,76309
20,10,BIHAR,17,SARAN,118,Chapra,20,SARAN,1020,,0.94208943708,0.01888849151,141579,53572,57327,7584,0,0,0,0,0,24,142,0,540,69,0,97,64,38795,68262,10267,2.2116789862735,1.191595196723938,0.341015315695021,0.394213959574699,-0.21786987293173,-0.22752284258604,117324,0.5818246906003887,0.0875098019160615,936,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.1517094017094017,0.0,0.5769230769230769,0.0737179487179487,0.0,0.1036324786324786,0.0683760683760683,2019,-0.159619837999344,-0.165383404201799,2.0736322037543458,1.088591977953911,0.32996789146618,0.362361803650856,21123,21281
12,10,BIHAR,9,PURNIA,60,Rupauli,12,PURNIA,1012,,1.45647801652,0.0469273284,581028,6525,58551,38,0,0,0,0,0,1,3,0,2271,0,53,0,14,11484,47850,96,1.245774679845432,1.131327927112579,0.565771272662518,0.596343994140625,-0.339417723199137,-0.377151608467102,59430,0.8051489146895507,0.001615345784957,2342,0.0,0.0,0.0,0.0,0.0,0.0004269854824935,0.0012809564474807,0.0,0.9696840307429548,0.0,0.0226302305721605,0.0,0.0059777967549103,2019,-0.344217821955681,-0.315123093204461,1.0041749279691723,0.9141457378864284,0.532903661532772,0.562155544757843,5744,5674
22,10,BIHAR,19,SAMASTIPUR,136,Sarairanjan,22,UJIARPUR,1022,,1.20892070243,0.02168460969,237226,11612,49727,1,0,0,0,0,0,4,0,0,991,4,32,0,40,45291,11637,0,1.676964299995504,1.654998302459717,0.458823285165247,0.470690250396729,-0.241960487910556,-0.236497491598129,56928,0.2044161045531197,0.0,1071,0.0,0.0,0.0,0.0,0.0,0.003734827264239,0.0,0.0,0.9253034547152196,0.003734827264239,0.0298786181139122,0.0,0.0373482726423902,2019,-0.263188228011131,-0.273826715572633,1.404259155519216,1.394802510738373,0.492228832861161,0.495286449790001,76254,76309
11,10,BIHAR,10,KATIHAR,64,Kadwa,11,KATIHAR,1011,,1.28751557004,0.03853347502,459739,23928,46179,716,0,0,0,0,0,22,0,0,1867,0,9,0,7,12795,53823,1420,0.991006904837363,0.877000987529755,0.433185118504186,0.447838321328163,-0.266643943658297,-0.279401451349258,68038,0.7910726358799495,0.0208706899085805,1905,0.0,0.0,0.0,0.0,0.0,0.0115485564304461,0.0,0.0,0.9800524934383202,0.0,0.0047244094488188,0.0,0.0036745406824146,2019,-0.225255757570267,-0.222626110320549,0.8810160490468245,0.77411088347435,0.379659702983352,0.384255781769753,17824,17733
22,10,BIHAR,19,SAMASTIPUR,138,Bibhutipur,22,UJIARPUR,1022,,0.97911830341,0.02180928609,268682,3158,28037,398,0,0,0,0,0,6,0,0,1042,2,21,0,12,15680,3299,143,1.605185783382272,1.541999995708466,0.474558068634385,0.488400250673294,-0.246424647879367,-0.248543605208397,19122,0.1725237945821566,0.0074782972492417,1083,0.0,0.0,0.0,0.0,0.0,0.0055401662049861,0.0,0.0,0.9621421975992612,0.0018467220683287,0.0193905817174515,0.0,0.0110803324099723,2019,-0.285888642072678,-0.28635495543459,1.3570263158406282,1.3092932999134064,0.512006568174483,0.525828838348389,76254,76309
